tweet_id,timestamp,rating_numerator,rating_denominator,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,lang
794926597468000259,2016-11-05 15:37:24,12,10,Teddy,0.569566,False,Bath_towel,0.173745,False,Toy_poodle,0.0376618,True,10885,2497,en
794355576146903043,2016-11-04 01:48:22,12,10,Cocker_spaniel,0.500509,True,Golden_retriever,0.27273400000000003,True,Jigsaw_puzzle,0.041475800000000014,False,0,11148,en
794332329137291264,2016-11-04 00:15:59,12,10,Samoyed,0.988307,True,Malamute,0.00490635,True,Great_pyrenees,0.00290129,True,10146,2879,en
794205286408003585,2016-11-03 15:51:10,14,10,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False,9766,3584,en
793962221541933056,2016-11-02 23:45:19,12,10,Labrador_retriever,0.8616510000000001,True,Golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.016496700000000003,True,17807,5290,en
793845145112371200,2016-11-02 16:00:06,13,10,Old_english_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.112753,True,Kerry_blue_terrier,0.0476617,True,9761,2029,en
793614319594401792,2016-11-02 00:42:53,13,10,Golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,Kuvasz,0.015965,True,0,3375,en
793601777308463104,2016-11-01 23:53:02,12,10,Miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,Toy_terrier,0.0891487,True,8451,1762,en
793500921481273345,2016-11-01 17:12:16,12,10,Golden_retriever,0.326122,True,Labrador_retriever,0.219904,True,Chesapeake_bay_retriever,0.163366,True,11333,2576,en
793286476301799424,2016-11-01 03:00:09,13,10,Afghan_hound,0.274637,True,Borzoi,0.142204,True,Doormat,0.109677,False,26045,9961,en
793271401113350145,2016-11-01 02:00:14,12,10,Siberian_husky,0.231695,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True,9173,2574,en
793256262322548741,2016-11-01 01:00:05,12,10,Basset,0.207622,True,Walker_hound,0.0605742,True,Beagle,0.0412205,True,21168,9034,en
793241302385262592,2016-11-01 00:00:38,13,10,Golden_retriever,0.559308,True,Labrador_retriever,0.390222,True,Cocker_spaniel,0.0363157,True,11137,3552,en
793226087023144960,2016-10-31 23:00:11,11,10,Wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True,10430,3103,en
793210959003287553,2016-10-31 22:00:04,10,10,Doormat,0.874431,False,French_bulldog,0.0187591,True,Boston_bull,0.0151344,True,9461,3044,en
793195938047070209,2016-10-31 21:00:23,12,10,Labrador_retriever,0.654762,True,Golden_retriever,0.0741,True,Chihuahua,0.0423393,True,16188,6098,en
793180763617361921,2016-10-31 20:00:05,11,10,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True,7346,2158,en
793165685325201412,2016-10-31 19:00:10,12,10,Golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,Doormat,0.00235285,False,9979,3012,en
793150605191548928,2016-10-31 18:00:14,11,10,Italian_greyhound,0.193869,True,Bluetick,0.16038,True,Standard_poodle,0.12598199999999998,True,6533,1839,en
793135492858580992,2016-10-31 17:00:11,13,10,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False,6841,2705,en
793120401413079041,2016-10-31 16:00:13,11,10,Labrador_retriever,0.7249439999999999,True,Golden_retriever,0.169744,True,Kuvasz,0.0355023,True,13443,4236,en
792913359805018113,2016-10-31 02:17:31,13,10,Web_site,0.226716,False,Lighter,0.0819414,False,Switch,0.0390086,False,15193,4351,en
792883833364439040,2016-10-31 00:20:11,12,10,Jack-o'-lantern,0.999306,False,Basketball,0.000113129,False,Standard_poodle,8.31451e-05,True,11983,4635,en
792773781206999040,2016-10-30 17:02:53,12,10,Yorkshire_terrier,0.912804,True,Silky_terrier,0.06782250000000001,True,Australian_terrier,0.00445069,True,7774,1814,en
792394556390137856,2016-10-29 15:55:58,12,10,Cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,Miniature_poodle,0.061078199999999985,True,14240,4649,en
792050063153438720,2016-10-28 17:07:05,11,10,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan_terrier,0.002743,True,7601,1957,en
791672322847637504,2016-10-27 16:06:04,13,10,Golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,Kuvasz,0.015965,True,12430,3375,en
791406955684368384,2016-10-26 22:31:36,12,10,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,13881,4458,en
791312159183634433,2016-10-26 16:14:55,12,10,Miniature_pinscher,0.892925,True,Toy_terrier,0.0955238,True,Doberman,0.00354426,True,9305,2749,en
791026214425268224,2016-10-25 21:18:40,11,10,Malamute,0.375098,True,Jean,0.0693617,False,Keeshond,0.0505276,True,0,4451,en
790987426131050500,2016-10-25 18:44:32,12,10,Cocker_spaniel,0.349195,True,Flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True,10447,2310,en
790946055508652032,2016-10-25 16:00:09,12,10,Dishwasher,0.700466,False,Golden_retriever,0.245773,True,Chow,0.0390117,True,17605,5068,en
790723298204217344,2016-10-25 01:14:59,12,10,Tub,0.479477,False,Bathtub,0.325106,False,Golden_retriever,0.07853049999999999,True,0,2503,en
790698755171364864,2016-10-24 23:37:28,12,10,Bernese_mountain_dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,8678,2073,en
790581949425475584,2016-10-24 15:53:19,11,10,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,21897,7781,en
790337589677002753,2016-10-23 23:42:19,12,10,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy_terrier,0.102299,True,8275,2017,en
790277117346975746,2016-10-23 19:42:02,11,10,Labrador_retriever,0.427742,True,Great_dane,0.190503,True,Curly-coated_retriever,0.146427,True,13287,3442,en
789986466051088384,2016-10-23 00:27:05,12,10,Tub,0.479477,False,Bathtub,0.325106,False,Golden_retriever,0.07853049999999999,True,9786,2503,en
789628658055020548,2016-10-22 00:45:17,13,10,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True,7953,1926,en
789599242079838210,2016-10-21 22:48:24,12,10,Chesapeake_bay_retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador_retriever,0.0174985,True,7156,2095,en
789530877013393408,2016-10-21 18:16:44,12,10,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_elkhound,0.151024,True,12449,3655,en
789268448748703744,2016-10-21 00:53:56,10,10,Malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True,9642,2803,en
789137962068021249,2016-10-20 16:15:26,12,10,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,10270,3023,en
788908386943430656,2016-10-20 01:03:11,11,10,Remote_control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden_retriever,0.0340897,True,29003,13390,en
788765914992902144,2016-10-19 15:37:03,12,10,Cocker_spaniel,0.500509,True,Golden_retriever,0.27273400000000003,True,Jigsaw_puzzle,0.041475800000000014,False,29032,11149,en
788412144018661376,2016-10-18 16:11:17,11,10,Golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True,16469,5724,en
788178268662984705,2016-10-18 00:41:57,13,10,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False,7638,2293,en
788150585577050112,2016-10-17 22:51:57,13,10,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,6493,1408,en
788070120937619456,2016-10-17 17:32:13,11,10,Golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477037,True,0,3703,en
788039637453406209,2016-10-17 15:31:05,12,10,Beach_wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False,6496,1432,en
787810552592695296,2016-10-17 00:20:47,11,10,Pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True,9171,3305,en
787717603741622272,2016-10-16 18:11:26,13,10,German_shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True,10814,3015,en
787397959788929025,2016-10-15 21:01:17,11,10,Chihuahua,0.900483,True,Toy_terrier,0.0210845,True,Miniature_pinscher,0.019484,True,11485,3065,en
787322443945877504,2016-10-15 16:01:13,10,10,Seat_belt,0.747739,False,Golden_retriever,0.105703,True,Dingo,0.0172568,False,8234,1891,en
786963064373534720,2016-10-14 16:13:10,12,10,Golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True,28119,8621,en
786709082849828864,2016-10-13 23:23:56,75,10,Pomeranian,0.467321,True,Persian_cat,0.122978,False,Chow,0.102654,True,19220,6585,en
786664955043049472,2016-10-13 20:28:35,12,10,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,11254,2757,en
786595970293370880,2016-10-13 15:54:28,11,10,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True,9954,3347,en
786363235746385920,2016-10-13 00:29:39,13,10,Golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True,11509,3776,en
786233965241827333,2016-10-12 15:55:59,11,10,Labrador_retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True,16156,5149,en
786036967502913536,2016-10-12 02:53:11,11,10,Golden_retriever,0.99383,True,Cocker_spaniel,0.00314271,True,Great_pyrenees,0.000917414,True,0,7626,en
785927819176054784,2016-10-11 19:39:28,12,10,Teddy,0.97207,False,Toy_poodle,0.00849262,True,Chow,0.00288271,True,12012,3415,en
785872687017132033,2016-10-11 16:00:24,12,10,Great_pyrenees,0.392108,True,Golden_retriever,0.198358,True,Pekinese,0.143328,True,7059,1962,en
785639753186217984,2016-10-11 00:34:48,10,10,Porcupine,0.978042,False,Sea_urchin,0.0061063,False,Echidna,0.00544197,False,8253,2398,en
785533386513321988,2016-10-10 17:32:08,11,10,Miniature_pinscher,0.436023,True,Black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True,9603,2161,en
785264754247995392,2016-10-09 23:44:41,12,10,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True,7680,1759,en
785170936622350336,2016-10-09 17:31:53,11,10,Seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True,12746,5241,en
784826020293709826,2016-10-08 18:41:19,13,10,Chow,0.0903414,True,Binoculars,0.08349880000000001,False,Irish_setter,0.0774556,True,10704,3490,en
784517518371221505,2016-10-07 22:15:26,11,10,Malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True,9460,2737,en
784431430411685888,2016-10-07 16:33:21,12,10,Miniature_poodle,0.744819,True,Toy_poodle,0.243192,True,Standard_poodle,0.0109202,True,6022,1382,en
783839966405230592,2016-10-06 01:23:05,13,10,Quilt,0.333739,False,Siamese_cat,0.136245,False,Three-toed_sloth,0.117464,False,31715,11657,en
783821107061198850,2016-10-06 00:08:09,12,10,Lakeland_terrier,0.26565900000000003,True,Golden_retriever,0.196414,True,Standard_poodle,0.133534,True,7756,2109,en
783695101801398276,2016-10-05 15:47:27,12,10,Chow,0.314265,True,Golden_retriever,0.300435,True,Australian_terrier,0.0494869,True,11021,3475,en
783466772167098368,2016-10-05 00:40:09,11,10,Chihuahua,0.789,True,Miniature_pinscher,0.115916,True,Toy_terrier,0.0362939,True,8925,2427,en
783391753726550016,2016-10-04 19:42:03,13,10,Norwegian_elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True,17793,5931,en
783347506784731136,2016-10-04 16:46:14,11,10,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,0,6039,en
783334639985389568,2016-10-04 15:55:06,12,10,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,30818,12616,en
783085703974514689,2016-10-03 23:25:55,11,10,Chesapeake_bay_retriever,0.240602,True,Airedale,0.164088,True,Boxer,0.134506,True,8591,2388,en
782969140009107456,2016-10-03 15:42:44,12,10,Seat_belt,0.474292,False,Golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True,25447,7918,en
782747134529531904,2016-10-03 01:00:34,11,10,Golden_retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True,7891,1506,en
782722598790725632,2016-10-02 23:23:04,10,10,Irish_setter,0.574557,True,Golden_retriever,0.339251,True,Seat_belt,0.0461082,False,18237,5825,en
782598640137187329,2016-10-02 15:10:30,11,10,Malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True,8224,2020,en
782305867769217024,2016-10-01 19:47:08,12,10,Briard,0.5044270000000001,True,Soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True,17578,6007,en
782021823840026624,2016-10-01 00:58:26,12,10,Golden_retriever,0.383223,True,Cocker_spaniel,0.16593,True,Chesapeake_bay_retriever,0.118199,True,0,6707,en
781955203444699136,2016-09-30 20:33:43,11,10,Pool_table,0.179568,False,Dining_table,0.154396,False,Microwave,0.0336905,False,11735,3623,en
781661882474196992,2016-09-30 01:08:10,5,10,Pembroke,0.438087,True,Golden_retriever,0.226954,True,Collie,0.07065160000000001,True,11008,2918,en
781524693396357120,2016-09-29 16:03:01,12,10,Tennis_ball,0.994712,False,Chesapeake_bay_retriever,0.0035225,True,Labrador_retriever,0.000921439,True,21877,5979,en
781251288990355457,2016-09-28 21:56:36,11,10,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,Seat_belt,0.0267298,False,8880,2253,en
781163403222056960,2016-09-28 16:07:23,10,10,Shetland_sheepdog,0.973841,True,Collie,0.0251876,True,Border_collie,0.000297311,True,10312,2948,en
780931614150983680,2016-09-28 00:46:20,13,10,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False,22815,7909,en
780858289093574656,2016-09-27 19:54:58,10,10,Chesapeake_bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,Kelpie,0.106913,True,7578,2156,en
780800785462489090,2016-09-27 16:06:28,11,10,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True,5795,1404,en
780601303617732608,2016-09-27 02:53:48,12,10,Saint_bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True,12745,3594,en
780543529827336192,2016-09-26 23:04:13,12,10,Golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True,6639,1859,en
780496263422808064,2016-09-26 19:56:24,12,10,Pug,0.99731,True,Brabancon_griffon,0.00118563,True,French_bulldog,0.000427989,True,0,3985,en
780476555013349377,2016-09-26 18:38:05,12,10,Pug,0.919255,True,French_bulldog,0.0323503,True,Bull_mastiff,0.028467900000000008,True,0,125,en
780459368902959104,2016-09-26 17:29:48,11,10,Great_dane,0.382491,True,German_shepherd,0.312026,True,Bull_mastiff,0.0332719,True,5574,1150,en
780192070812196864,2016-09-25 23:47:39,11,10,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False,9161,2405,en
779834332596887552,2016-09-25 00:06:08,11,10,Golden_retriever,0.99383,True,Cocker_spaniel,0.00314271,True,Great_pyrenees,0.000917414,True,19981,7626,en
779377524342161408,2016-09-23 17:50:56,12,10,Sundial,0.17092100000000002,False,Cash_machine,0.0603586,False,Maze,0.0549814,False,9300,3357,en
779123168116150273,2016-09-23 01:00:13,12,10,Toy_poodle,0.43108,True,Soft-coated_wheaten_terrier,0.0603649,True,Cocker_spaniel,0.059845400000000014,True,12423,3927,en
779056095788752897,2016-09-22 20:33:42,13,10,Chihuahua,0.721188,True,Toy_terrier,0.112943,True,Kelpie,0.0533645,True,15576,4867,en
778990705243029504,2016-09-22 16:13:51,11,10,Cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True,21054,7805,en
778748913645780993,2016-09-22 00:13:04,11,10,Staffordshire_bullterrier,0.351434,True,Boxer,0.201478,True,American_staffordshire_terrier,0.14283800000000002,True,7257,1427,en
778650543019483137,2016-09-21 17:42:10,10,10,German_shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.08702230000000001,True,6064,1615,en
778624900596654080,2016-09-21 16:00:17,11,10,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True,4893,1084,en
778408200802557953,2016-09-21 01:39:11,14,10,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True,14366,4682,en
778396591732486144,2016-09-21 00:53:04,10,10,Hippopotamus,0.581403,False,Doormat,0.152445,False,Sea_lion,0.0263643,False,0,13148,en
778383385161035776,2016-09-21 00:00:35,13,10,Collie,0.345266,True,Borzoi,0.312823,True,Border_collie,0.213011,True,6164,1190,en
778286810187399168,2016-09-20 17:36:50,11,10,Boston_bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False,10925,3541,en
778039087836069888,2016-09-20 01:12:28,12,10,German_shepherd,0.717776,True,Malinois,0.111175,True,Norwegian_elkhound,0.0588024,True,8907,2824,en
778027034220126208,2016-09-20 00:24:34,27,10,Clumber,0.946718,True,Cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True,6888,1739,en
777885040357281792,2016-09-19 15:00:20,3,10,Afghan_hound,0.123529,True,Basset,0.119682,True,Siberian_husky,0.108709,True,6701,1768,en
777684233540206592,2016-09-19 01:42:24,12,10,Cocker_spaniel,0.253442,True,Golden_retriever,0.16285,True,Otterhound,0.110921,True,11818,3166,en
777641927919427584,2016-09-18 22:54:18,12,10,Golden_retriever,0.964929,True,Labrador_retriever,0.0115837,True,Refrigerator,0.00749862,False,0,4556,en
777621514455814149,2016-09-18 21:33:11,12,10,Chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True,9224,2675,en
777189768882946048,2016-09-17 16:57:35,12,10,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,Hog,0.00150658,False,15072,4644,en
776819012571455488,2016-09-16 16:24:19,13,10,Chihuahua,0.346545,True,Dalmatian,0.166246,True,Toy_terrier,0.117502,True,0,14794,en
776813020089548800,2016-09-16 16:00:31,12,10,Toy_poodle,0.51661,True,Miniature_poodle,0.255033,True,Standard_poodle,0.168989,True,5132,1302,en
776477788987613185,2016-09-15 17:48:25,11,10,Labrador_retriever,0.8848389999999999,True,Chesapeake_bay_retriever,0.0575651,True,Paintbrush,0.00576608,False,9289,2998,en
776218204058357768,2016-09-15 00:36:55,13,10,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,Keeshond,0.00222635,True,31547,17164,en
776201521193218049,2016-09-14 23:30:38,10,10,Rottweiler,0.502228,True,Black-and-tan_coonhound,0.154594,True,Bloodhound,0.135176,True,10103,2707,en
776113305656188928,2016-09-14 17:40:06,11,10,Mousetrap,0.777468,False,Black_widow,0.0939402,False,Paddlewheel,0.0174919,False,12362,4671,en
776088319444877312,2016-09-14 16:00:49,10,10,Web_site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False,1924,161,en
775842724423557120,2016-09-13 23:44:54,12,10,Chow,0.520022,True,Bath_towel,0.0287747,False,French_bulldog,0.0259901,True,12308,2866,en
775733305207554048,2016-09-13 16:30:07,11,10,Long-horned_beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros_beetle,0.0278061,False,14567,4285,en
775729183532220416,2016-09-13 16:13:44,13,10,Web_site,0.989407,False,Hand-held_computer,0.00213902,False,Menu,0.00211536,False,13577,4904,en
775364825476165632,2016-09-12 16:05:54,11,10,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,7812,3189,en
775085132600442880,2016-09-11 21:34:30,13,10,Chow,0.316565,True,Golden_retriever,0.241929,True,Pomeranian,0.157524,True,16355,5066,en
774757898236878852,2016-09-10 23:54:11,12,10,Toy_poodle,0.7199409999999999,True,Miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True,8994,1899,en
774639387460112384,2016-09-10 16:03:16,10,10,Walker_hound,0.6275930000000001,True,Basenji,0.128705,True,Ibizan_hound,0.126282,True,7069,1853,en
774314403806253056,2016-09-09 18:31:54,14,10,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True,22902,5965,en
773985732834758656,2016-09-08 20:45:53,11,10,Giant_panda,0.451149,False,Fur_coat,0.148001,False,Pug,0.10957,True,11284,4157,en
773922284943896577,2016-09-08 16:33:46,12,10,Pomeranian,0.554331,True,Samoyed,0.432158,True,Chow,0.00319942,True,6732,1857,en
773704687002451968,2016-09-08 02:09:06,12,10,Silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True,6946,1738,en
773670353721753600,2016-09-07 23:52:41,10,10,Old_english_sheepdog,0.969311,True,Maltese_dog,0.013243,True,Soft-coated_wheaten_terrier,0.00485731,True,5598,1392,en
773547596996571136,2016-09-07 15:44:53,11,10,Norwegian_elkhound,0.372202,True,Chesapeake_bay_retriever,0.13718699999999998,True,Malamute,0.07143619999999999,True,23215,6611,en
773308824254029826,2016-09-06 23:56:05,12,10,Shopping_cart,0.572349,False,Labrador_retriever,0.151406,True,Shopping_basket,0.107102,False,24432,8005,en
773247561583001600,2016-09-06 19:52:39,10,10,Seat_belt,0.713588,False,Miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True,9886,3455,en
773191612633579521,2016-09-06 16:10:20,12,10,Blenheim_spaniel,0.427766,True,Shih-tzu,0.219256,True,Welsh_springer_spaniel,0.14461400000000002,True,10508,4405,en
772877495989305348,2016-09-05 19:22:09,11,10,Tabby,0.218303,False,Norwegian_elkhound,0.138523,True,Wombat,0.0742172,False,9006,4149,en
772826264096874500,2016-09-05 15:58:34,11,10,Basset,0.915351,True,Walker_hound,0.0724159,True,Beagle,0.00822894,True,8418,2507,en
772615324260794368,2016-09-05 02:00:22,10,10,Dalmatian,0.556595,True,Whippet,0.151047,True,American_staffordshire_terrier,0.0964355,True,0,3608,en
772581559778025472,2016-09-04 23:46:12,10,10,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_bernard,0.0594755,True,6817,1811,en
772193107915964416,2016-09-03 22:02:38,12,10,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,6335,1490,en
772152991789019136,2016-09-03 19:23:13,10,10,Golden_retriever,0.275318,True,Irish_setter,0.100988,True,Vizsla,0.07352489999999999,True,3982,1197,en
772117678702071809,2016-09-03 17:02:54,12,10,Labrador_retriever,0.217821,True,Beagle,0.157677,True,Golden_retriever,0.127726,True,3950,787,en
772114945936949249,2016-09-03 16:52:02,10,10,Chihuahua,0.803293,True,Toy_terrier,0.052979999999999985,True,Italian_greyhound,0.0372388,True,2858,503,en
772102971039580160,2016-09-03 16:04:27,11,10,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True,4206,994,en
771770456517009408,2016-09-02 18:03:10,11,10,Papillon,0.53318,True,Collie,0.192031,True,Border_collie,0.121626,True,12607,3635,en
771500966810099713,2016-09-02 00:12:18,12,10,Labrador_retriever,0.833952,True,Golden_retriever,0.103223,True,Soccer_ball,0.0120939,False,8678,2809,en
771380798096281600,2016-09-01 16:14:48,11,10,Collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True,11031,5449,en
771171053431250945,2016-09-01 02:21:21,11,10,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo_dog,0.00185305,True,0,8091,en
771136648247640064,2016-09-01 00:04:38,11,10,Bathtub,0.36866,False,Golden_retriever,0.297402,True,Tub,0.201711,False,9623,3133,en
771102124360998913,2016-08-31 21:47:27,12,10,Labrador_retriever,0.568789,True,Pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True,6560,1538,en
771014301343748096,2016-08-31 15:58:28,7,10,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False,7197,1761,en
771004394259247104,2016-08-31 15:19:06,12,10,Home_theater,0.414338,False,Ipod,0.0527413,False,Pop_bottle,0.0488206,False,0,233,en
770787852854652928,2016-08-31 00:58:39,10,10,Bernese_mountain_dog,0.787812,True,Greater_swiss_mountain_dog,0.163946,True,Entlebucher,0.020293400000000003,True,5191,1298,en
770772759874076672,2016-08-30 23:58:40,11,10,Chow,0.979515,True,Golden_retriever,0.0102187,True,Pomeranian,0.00460604,True,5450,1510,en
770655142660169732,2016-08-30 16:11:18,11,10,Madagascar_cat,0.494803,False,Skunk,0.161184,False,Paper_towel,0.0915715,False,7690,1866,en
770414278348247044,2016-08-30 00:14:12,11,10,Maillot,0.5805279999999999,False,Maillot,0.08144889999999999,False,Golden_retriever,0.0535696,True,6606,2213,en
770293558247038976,2016-08-29 16:14:30,10,10,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,Whippet,0.0131514,True,6538,1598,en
770069151037685760,2016-08-29 01:22:47,10,10,Boston_bull,0.414965,True,American_staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True,7939,2450,en
769940425801170949,2016-08-28 16:51:16,12,10,Miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True,32963,10306,en
769695466921623552,2016-08-28 00:37:54,13,10,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458372,True,6703,1767,en
769212283578875904,2016-08-26 16:37:54,12,10,Golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,Cocker_spaniel,0.0827351,True,5675,1830,en
768970937022709760,2016-08-26 00:38:52,12,10,Pomeranian,0.182358,True,Golden_retriever,0.110658,True,Mousetrap,0.08639889999999999,False,15118,6997,en
768855141948723200,2016-08-25 16:58:45,11,10,Chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True,4407,952,en
768609597686943744,2016-08-25 00:43:02,10,10,Basenji,0.183283,True,Italian_greyhound,0.136012,True,Whippet,0.0601299,True,4316,1289,en
768596291618299904,2016-08-24 23:50:10,12,10,Great_pyrenees,0.729745,True,Golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True,5267,1365,en
768473857036525572,2016-08-24 15:43:39,11,10,Labrador_retriever,0.73917,True,Chesapeake_bay_retriever,0.246488,True,Kelpie,0.00689234,True,14286,3659,en
768193404517830656,2016-08-23 21:09:14,8,10,Lion,0.396984,False,Ram,0.30085100000000004,False,Cheetah,0.094474,False,11434,3794,en
767884188863397888,2016-08-23 00:40:31,10,10,Coral_reef,0.32774000000000003,False,Cliff,0.157182,False,Lakeside,0.0488096,False,4982,1496,en
767754930266464257,2016-08-22 16:06:54,11,10,Vizsla,0.307794,True,Fountain,0.14218499999999998,False,Chesapeake_bay_retriever,0.113903,True,16806,5740,en
767500508068192258,2016-08-21 23:15:55,12,10,Chow,0.483228,True,Golden_retriever,0.16506300000000002,True,Norfolk_terrier,0.0601729,True,7849,2496,en
767191397493538821,2016-08-21 02:47:37,13,10,Patio,0.708665,False,Boathouse,0.110056,False,Pier,0.039532300000000006,False,12865,4060,en
767122157629476866,2016-08-20 22:12:29,13,10,Toy_poodle,0.873841,True,Miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True,10621,3042,en
766793450729734144,2016-08-20 00:26:19,10,10,Beagle,0.451697,True,Basset,0.197513,True,Bloodhound,0.07269860000000003,True,5326,1451,en
766693177336135680,2016-08-19 17:47:52,11,10,Doberman,0.948355,True,Vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True,4222,844,en
